Order_Added,valid_AphiaID,length_cm,diameter_width_cm,height_cm,Notes,Size_Ref,Date_Added 
40224,504530,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40225,504532,,,3.03,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40226,504534,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40227,504543,,,3.06,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40228,504544,,,2.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40229,504545,,,1.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40230,504547,,,4.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40231,504548,,,1.43,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40232,504554,,,7.06,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40233,504556,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40234,504561,,,3.27,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40235,504562,,,0.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40236,505151,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40237,505153,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40238,505652,,,5.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40239,505655,,,4.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40240,505656,,,7.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40241,505657,,,4.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40242,505658,,,3.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40243,505660,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40244,505662,,,1.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40245,505664,,,7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40246,505667,,,12.35,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40247,505676,,,2.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40248,505678,,,3.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40249,505683,,,3.63,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40250,505685,,,5.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40251,505686,,,8.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40252,505693,,,9.48,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40253,505697,,,1.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40254,505704,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40255,505707,,,1.94,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40256,505709,,,6.02,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40257,505711,,,14.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40258,505713,,,8.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40259,505714,,,4.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40260,505717,,,9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40261,505726,,,4.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40262,505728,,,0.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40263,505729,,,0.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40264,505731,,,6.11,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40265,505735,,,4.42,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40266,505738,,,5.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40267,505740,,,2.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40268,505752,,,6.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40269,505754,,,4.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40270,505756,,,9.25,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40271,505761,,,4.89,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40272,505762,,,3.46,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40273,505764,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40274,505765,,,5.91,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40275,505772,,,5.08,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40276,505773,,,2.22,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40277,505775,,,10.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40278,505777,,,3.13,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40279,505780,,,13.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40280,505781,,,12.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40281,505788,,,9.49,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40282,505925,,,1.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40283,505934,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40284,505937,,,6.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40285,505941,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40286,505942,,,2.36,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40287,505943,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40288,505944,,,1.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40289,505946,,,2.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40290,505949,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40291,505951,,,2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40292,505956,,,9.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40293,505959,,,1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40294,505963,,,11.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40295,505980,,,2.41,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40296,505982,,,1.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40297,505983,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40298,505989,,,0.97,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40299,505990,,,1.28,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40300,505992,,,0.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40301,505995,,,3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40302,505997,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40303,506001,,,11.52,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40304,506002,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40305,506010,,,0.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40306,506031,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40307,506049,,,8.65,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40308,506050,,,3.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40309,506057,,,4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40310,506063,,,5.76,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40311,506090,,,1.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40312,506095,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40313,506096,,,7.47,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40314,506101,,,2.76,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40315,506104,,,5.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40316,506105,,,11.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40317,506109,,,5.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40318,506112,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40319,506116,,,2.06,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40320,506118,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40321,506122,,,0.77,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40322,506128,,,2.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40323,506130,,,0.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40324,506135,,,0.99,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40325,506138,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40326,506140,,,2.78,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40327,506152,,,8.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40328,506154,,,1.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40329,506160,,,8.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40330,506174,,,0.65,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40331,506175,,,0.83,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40332,506176,,,1.124,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40333,506180,,,3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40334,506190,,,14.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40335,506191,,,7.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40336,506195,,,0.55,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40337,506198,,,5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40338,506941,,,6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40339,506942,,,9.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40340,506949,,,9.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40341,506950,,,12.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40342,506952,,,11.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40343,506953,,,7.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40344,506954,,,10.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40345,506955,,,7.12,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40346,506959,,,13.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40347,506960,,,12.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40348,506961,,,9.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40349,506962,,,9.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40350,506963,,,7.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40351,506964,,,12.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40352,506965,,,13.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40353,506966,,,5.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40354,506967,,,8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40355,506968,,,8.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40356,506969,,,7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40357,506970,,,9.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40358,506971,,,10.96,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40359,506972,,,9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40360,506973,,,13.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40361,507382,,,0.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40362,507386,,,4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40363,507388,,,5.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40364,507403,,,5.36,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40365,507404,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40366,507408,,,4.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40367,507410,,,3.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40368,507416,,,3.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40369,507420,,,1.35,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40370,507423,,,0.22,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40371,507441,,,1.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40372,507442,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40373,507445,,,3.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40374,507459,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40375,507469,,,3.27,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40376,507475,,,6.78,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40377,507477,,,5.33,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40378,507478,,,9.45,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40379,507479,,,6.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40380,507483,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40381,507494,,,10,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40382,507496,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40383,507497,,,3.32,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40384,507499,,,0.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40385,507500,,,4.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40386,507501,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40387,507502,,,4.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40388,507508,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40389,507509,,,0.88,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40390,507510,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40391,507511,,,5.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40392,507514,,,5.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40393,507517,,,2.03,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40394,507521,,,4.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40395,507525,,,1.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40396,507527,,,8.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40397,507528,,,3.01,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40398,507553,,,4.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40399,507554,,,4.79,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40400,507556,,,0.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40401,507560,,,2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40402,507561,,,1.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40403,507563,,,10.81,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40404,507564,,,0.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40405,507565,,,1.78,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40406,507566,,,5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40407,507571,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40408,507572,,,5.84,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40409,507573,,,4.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40410,507584,,,2.34,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40411,507586,,,3.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40412,507588,,,6.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40413,507589,,,7.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40414,507598,,,2.98,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40415,507599,,,3.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40416,507600,,,5.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40417,507603,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40418,507620,,,4.09,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40419,507624,,,2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40420,507625,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40421,507633,,,3.34,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40422,507637,,,4.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40423,507642,,,3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40424,507643,,,5.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40425,507644,,,7.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40426,507645,,,6.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40427,507647,,,10.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40428,507648,,,2.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40429,507652,,,3.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40430,507654,,,2.92,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40431,507664,,,0.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40432,507671,,,4.27,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40433,507681,,,2.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40434,507685,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40435,507686,,,7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40436,507687,,,4.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40437,507696,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40438,507708,,,5.13,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40439,507709,,,4.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40440,507711,,,3.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40441,507712,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40442,507713,,,1.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40443,507714,,,3.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40444,507715,,,1.21,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40445,507716,,,3.74,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40446,507717,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40447,507722,,,0.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40448,507723,,,3.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40449,507728,,,2.71,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40450,507734,,,3.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40451,507736,,,6.16,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40452,507737,,,5.72,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40453,507738,,,2.74,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40454,507743,,,2.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40455,507746,,,5.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40456,507747,,,6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40457,507749,,,3.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40458,507751,,,4.02,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40459,507756,,,3.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40460,507763,,,1.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40461,507768,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40462,507769,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40463,507770,,,3.51,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40464,507774,,,8.64,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40465,507776,,,4.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40466,507778,,,6.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40467,507781,,,7.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40468,507785,,,2.42,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40469,507786,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40470,507789,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40471,507794,,,6.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40472,507797,,,2.78,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40473,507798,,,5.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40474,507799,,,7.89,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40475,507800,,,4.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40476,507801,,,6.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40477,507802,,,5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40478,507810,,,11.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40479,507820,,,0.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40480,507829,,,0.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40481,507830,,,2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40482,507834,,,0.74,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40483,507837,,,5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40484,507842,,,4.82,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40485,507843,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40486,507844,,,2.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40487,507854,,,2.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40488,507861,,,2.62,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40489,507862,,,1.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40490,507868,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40491,507869,,,1.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40492,507872,,,0.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40493,507873,,,3.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40494,507874,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40495,507875,,,1.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40496,507876,,,4.81,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40497,507879,,,2.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40498,507880,,,5.68,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40499,507891,,,1.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40500,507892,,,4.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40501,507893,,,5.9,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40502,507895,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40503,507899,,,5.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40504,507900,,,3.05,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40505,507906,,,8.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40506,507908,,,7.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40507,507909,,,5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40508,507910,,,4.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40509,507911,,,6.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40510,507917,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40511,507918,,,3.14,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40512,507919,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40513,507923,,,2.74,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40514,507930,,,0.53,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40515,507931,,,1.42,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40516,507934,,,1.52,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40517,507935,,,1.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40518,507942,,,1.86,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40519,507947,,,5.8,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40520,507953,,,1.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40521,507954,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40522,507955,,,4.42,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40523,507958,,,6.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40524,507965,,,1.41,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40525,507966,,,1.4,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40526,507968,,,3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40527,507976,,,2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40528,507981,,,2.16,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40529,507982,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40530,507984,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40531,507985,,,4.7,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40532,507989,,,4.02,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40533,507991,,,3.15,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40534,509543,,,12.6,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40535,509545,,,10.88,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40536,509558,,,6.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40537,509559,,,9.5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40538,509561,,,5,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40539,509562,,,8.1,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40540,509566,,,3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40541,509567,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40542,509568,,,5.03,Shell Height,"{Liggia, 2013 #644}",12/03/2022
40543,509569,,,10.95,Shell Height,"{Liggia, 2013 #644}",12/03/2022
